CustomerID,Age,EmploymentStatus,AnnualIncomeUSD,FICOScore,LatePayments12M,MaxDaysPastDue12M,MonthsSinceLastDelinquency,AccountTenureMonths,UtilizationRatePct,PaymentHistoryScore,DefaultNext12M
IND0005389,22,Unemployed,5000,675,0,0,22,22,44.6,87,0
IND0005390,18,Employed_PT,20692,629,0,0,4,4,39.7,78,0
IND0005391,31,Employed_FT,60935,770,0,0,71,71,22.9,92,0
IND0005392,43,Employed_FT,78351,850,0,0,90,90,2.4,100,0
IND0005393,42,Employed_FT,71721,661,0,0,67,67,32.3,80,0
IND0005394,43,Unemployed,5000,569,0,0,75,75,66.2,68,0
IND0005395,21,Unemployed,5325,647,0,0,15,15,42.1,74,0
IND0005396,52,Retired,70619,702,0,0,89,89,47.1,81,0
IND0005397,44,Self_Employed,26267,821,0,0,173,173,6.6,100,0
IND0005398,51,Employed_PT,55349,848,0,0,138,138,13,100,0
IND0005399,18,Student,11350,701,0,0,3,3,46.3,94,0
IND0005400,45,Self_Employed,75160,673,0,0,123,123,40.4,77,0
IND0005401,24,Self_Employed,170183,777,0,0,41,41,28.3,97,0
IND0005402,35,Unemployed,11002,691,0,0,55,55,37.6,88,0
IND0005403,48,Contract,76223,694,2,19,18,101,24.7,93,0
IND0005404,42,Unemployed,10781,444,9,145,0,74,47.6,27,1
IND0005405,29,Contract,48453,739,0,0,46,46,4.6,95,0
IND0005406,41,Contract,44763,697,2,25,27,115,12.7,87,0
IND0005407,20,Student,18898,656,0,0,7,7,45.9,75,0
IND0005408,57,Contract,35196,650,1,6,30,83,42.8,70,0
IND0005409,38,Self_Employed,32336,662,0,0,90,90,31.4,78,0
IND0005410,57,Employed_FT,77550,713,0,0,170,170,16.7,99,0
IND0005411,34,Employed_FT,57086,436,9,180,12,82,56.2,20,1
IND0005412,34,Self_Employed,24320,716,0,0,33,33,34.5,87,0
IND0005413,30,Employed_FT,54274,624,0,0,60,60,43.6,71,0
IND0005414,53,Employed_FT,33194,358,12,122,0,170,74.9,6,1
IND0005415,31,Self_Employed,114867,820,0,0,114,114,0,100,0
IND0005416,50,Unemployed,5000,576,2,12,18,45,59.5,60,0
IND0005417,36,Contract,130448,534,8,69,3,83,27.9,37,1
IND0005418,18,Employed_PT,25795,725,0,0,3,3,14.5,91,0
IND0005419,33,Employed_FT,50494,780,0,0,62,62,0,100,0
IND0005420,24,Employed_FT,43794,591,0,0,32,32,52.5,68,0
IND0005421,41,Employed_FT,76394,593,0,0,62,62,41.5,82,0
IND0005422,24,Employed_FT,79247,634,0,0,20,20,37.9,67,0
IND0005423,54,Retired,42574,754,0,0,105,105,13.6,95,0
IND0005424,40,Self_Employed,34785,778,0,0,45,45,6.9,100,0
IND0005425,39,Employed_FT,33582,638,0,0,79,79,34.6,73,0
IND0005426,50,Employed_FT,91044,784,0,0,115,115,0,100,0
IND0005427,54,Employed_FT,103555,651,0,0,133,133,52.8,90,0
IND0005428,41,Employed_FT,111908,706,0,0,144,144,24.2,89,0
IND0005429,30,Employed_FT,57551,571,0,0,20,20,51,67,0
IND0005430,18,Contract,71661,676,0,0,4,4,26,86,0
IND0005431,31,Employed_FT,142711,707,1,16,28,91,34.1,75,0
IND0005432,32,Employed_FT,101765,677,0,0,85,85,30,92,0
IND0005433,42,Employed_FT,103689,706,2,13,44,146,29.7,93,0
IND0005434,36,Self_Employed,37949,560,2,40,9,105,40.7,62,0
IND0005435,51,Employed_FT,98719,602,3,87,11,76,39.3,69,0
IND0005436,32,Employed_FT,79034,707,0,0,69,69,44.8,90,0
IND0005437,40,Employed_FT,99622,797,0,0,161,161,15,100,0
IND0005438,58,Self_Employed,167408,715,0,0,207,207,26.1,100,0
IND0005439,46,Employed_FT,83636,762,0,0,245,245,22,98,0
IND0005440,40,Employed_FT,66957,703,0,0,57,57,30.3,88,0
IND0005441,33,Employed_FT,41565,790,0,0,58,58,7.4,100,0
IND0005442,32,Employed_FT,48898,613,0,0,27,27,45.1,69,0
IND0005443,29,Employed_FT,61254,677,0,0,30,30,43.2,86,0
IND0005444,33,Employed_FT,65468,658,0,0,33,33,42.9,67,0
IND0005445,52,Employed_FT,95252,804,0,0,45,45,0,100,0
IND0005446,38,Employed_FT,103881,709,0,0,69,69,20.2,94,0
IND0005447,22,Student,22221,700,0,0,9,9,14.2,79,0
IND0005448,66,Retired,47665,712,0,0,70,70,27.2,100,0
IND0005449,45,Employed_FT,40236,630,0,0,44,44,40.9,67,0
IND0005450,21,Unemployed,15988,791,0,0,16,16,30.1,89,0
IND0005451,35,Employed_PT,99703,737,0,0,133,133,23.6,100,0
IND0005452,43,Contract,65455,763,0,0,141,141,8.5,100,0
IND0005453,65,Self_Employed,57684,479,8,121,7,68,38.3,31,1
IND0005454,25,Retired,49460,701,0,0,40,40,17.4,100,0
IND0005455,55,Employed_PT,45909,708,0,0,121,121,37.9,88,0
IND0005456,61,Self_Employed,99801,555,3,19,4,190,51.8,60,0
IND0005457,32,Employed_FT,103643,565,5,46,0,101,35.8,64,1
IND0005458,37,Employed_FT,66751,495,8,65,0,127,81.6,34,1
IND0005459,26,Self_Employed,123490,527,3,64,3,11,60.7,58,0
IND0005460,38,Retired,44027,672,0,0,18,18,43.1,81,0
IND0005461,40,Employed_FT,123512,589,5,13,9,53,39.3,55,0
IND0005462,50,Employed_PT,64658,738,0,0,108,108,13.6,96,0
IND0005463,56,Employed_FT,129256,814,0,0,161,161,4.2,100,0
IND0005464,31,Employed_FT,85932,711,0,0,43,43,31.6,94,0
IND0005465,18,Employed_PT,68862,370,12,180,0,3,74.3,1,1
IND0005466,41,Employed_FT,103698,715,0,0,13,13,29.6,96,0
IND0005467,45,Employed_FT,51690,799,0,0,268,268,8.6,100,0
IND0005468,44,Employed_PT,36861,708,0,0,47,47,13,85,0
IND0005469,36,Contract,48996,753,0,0,12,12,9.5,100,0
IND0005470,43,Unemployed,44222,766,0,0,101,101,21.9,98,0
IND0005471,62,Employed_FT,109511,576,0,0,44,44,53.2,65,0
IND0005472,46,Unemployed,42751,701,1,12,34,111,32.8,81,0
IND0005473,36,Employed_FT,46269,709,0,0,67,67,12.4,90,0
IND0005474,34,Employed_FT,114036,786,0,0,16,16,9.2,100,0
IND0005475,39,Employed_PT,19271,787,0,0,58,58,0,100,0
IND0005476,64,Employed_FT,40578,764,0,0,67,67,16.7,100,0
IND0005477,38,Employed_FT,56040,708,0,0,89,89,15.6,82,0
IND0005478,41,Employed_FT,138295,709,0,0,128,128,25.7,100,0
IND0005479,34,Employed_PT,18374,659,0,0,77,77,38.6,80,0
IND0005480,56,Employed_FT,61901,651,0,0,112,112,44.9,82,0
IND0005481,68,Retired,81993,698,0,0,68,68,24.2,85,0
IND0005482,47,Self_Employed,126450,743,0,0,138,138,25.9,89,0
IND0005483,42,Employed_PT,87100,552,3,31,10,123,42.8,57,0
IND0005484,42,Unemployed,13918,762,0,0,175,175,21.6,100,0
IND0005485,18,Employed_PT,24181,730,0,0,2,2,26.6,100,0
IND0005486,51,Employed_FT,37255,597,0,0,165,165,61.1,74,0
IND0005487,43,Employed_FT,64438,764,0,0,122,122,19.8,100,0
IND0005488,47,Employed_FT,40202,658,0,0,88,88,35.2,93,0
IND0005489,31,Employed_PT,11321,644,0,0,49,49,36.5,76,0
IND0005490,36,Employed_FT,170411,776,0,0,170,170,26.9,100,0
IND0005491,35,Employed_FT,63858,661,0,0,102,102,30.8,95,0
IND0005492,55,Employed_PT,156033,792,0,0,116,116,3.3,100,0
IND0005493,36,Self_Employed,37789,606,4,78,7,50,15.7,64,0
IND0005494,70,Employed_FT,54531,599,0,0,196,196,69.8,79,0
IND0005495,47,Contract,33265,655,0,0,205,205,49.7,83,0
IND0005496,23,Employed_PT,22254,757,0,0,18,18,8.8,98,0
IND0005497,39,Self_Employed,107028,635,0,0,120,120,40.6,75,0
IND0005498,32,Employed_FT,69433,606,0,0,84,84,45.6,68,0
IND0005499,18,Contract,70562,726,0,0,3,3,14.2,94,0
IND0005500,63,Self_Employed,156950,654,0,0,62,62,40.8,80,0
IND0005501,51,Employed_FT,118682,737,0,0,144,144,45.8,100,0
IND0005502,48,Employed_FT,42100,671,0,0,144,144,37.7,89,0
IND0005503,43,Self_Employed,54816,690,0,0,190,190,36,91,0
IND0005504,22,Unemployed,9876,493,6,88,0,20,60.6,43,1
IND0005505,34,Employed_FT,250000,820,0,0,51,51,0,100,0
IND0005506,53,Employed_FT,98456,670,0,0,134,134,28.4,88,0
IND0005507,26,Unemployed,12502,713,0,0,29,29,27.5,99,0
IND0005508,18,Unemployed,16860,724,0,0,4,4,22.4,94,1
IND0005509,38,Employed_FT,43532,633,0,0,92,92,30.1,81,0
IND0005510,39,Employed_FT,79349,710,2,25,40,151,25.5,89,0
IND0005511,43,Self_Employed,109851,533,3,84,6,143,41.4,57,1
IND0005512,51,Employed_FT,60184,606,0,0,206,206,45,78,0
IND0005513,50,Contract,42902,835,0,0,251,251,6.8,100,0
IND0005514,45,Employed_FT,72548,758,0,0,125,125,3.4,100,0
IND0005515,58,Employed_FT,77906,817,0,0,118,118,0,100,0
IND0005516,20,Student,5931,597,0,0,9,9,49.9,79,0
IND0005517,48,Employed_FT,53570,713,0,0,179,179,47.5,95,0
IND0005518,50,Employed_FT,39133,725,0,0,49,49,18.9,95,0
IND0005519,24,Employed_FT,33193,651,0,0,58,58,39.9,85,0
IND0005520,20,Employed_FT,31245,619,0,0,15,15,39.8,75,0
IND0005521,31,Employed_FT,85697,585,4,39,0,51,60.3,40,0
IND0005522,32,Unemployed,28330,692,1,11,33,45,18.1,87,0
IND0005523,52,Employed_FT,31690,678,0,0,174,174,30.1,86,0
IND0005524,32,Self_Employed,153126,511,7,83,5,19,48.7,48,0
IND0005525,29,Employed_FT,37688,703,0,0,80,80,19.9,86,0
IND0005526,32,Employed_FT,85209,628,2,43,29,34,38.9,76,0
IND0005527,57,Self_Employed,100348,752,0,0,74,74,21.7,94,0
IND0005528,41,Self_Employed,98922,687,0,0,60,60,18,94,0
IND0005529,38,Employed_PT,16627,657,0,0,94,94,49.5,77,0
IND0005530,39,Employed_PT,13397,730,0,0,97,97,26.6,99,0
IND0005531,59,Self_Employed,45121,650,0,0,93,93,58.9,87,0
IND0005532,31,Employed_FT,69245,618,0,0,50,50,36,78,0
IND0005533,59,Unemployed,41305,651,0,0,96,96,52.4,77,0
IND0005534,44,Self_Employed,37968,580,4,36,15,171,38.7,65,0
IND0005535,39,Retired,45367,794,0,0,55,55,18.4,100,0
IND0005536,76,Self_Employed,48761,661,0,0,158,158,19.4,89,0
IND0005537,26,Employed_FT,66472,782,0,0,58,58,0,100,0
IND0005538,36,Employed_FT,28551,737,0,0,72,72,29.9,100,0
IND0005539,24,Self_Employed,179425,821,0,0,36,36,22.8,100,0
IND0005540,54,Employed_PT,47390,850,0,0,135,135,0,100,0
IND0005541,65,Retired,81887,801,0,0,44,44,0,100,0
IND0005542,64,Employed_PT,36479,770,0,0,162,162,10,100,0
IND0005543,58,Employed_FT,69859,605,0,0,159,159,57.7,83,0
IND0005544,38,Employed_FT,94634,557,4,111,12,99,45.2,45,1
IND0005545,36,Employed_FT,69550,664,3,21,29,76,23.7,81,0
IND0005546,18,Employed_PT,25025,469,8,91,0,5,72.5,30,1
IND0005547,70,Employed_FT,58509,726,0,0,30,30,22.9,93,0
IND0005548,48,Employed_FT,43552,375,12,84,7,125,61.9,8,1
IND0005549,34,Self_Employed,41033,761,0,0,50,50,17.3,100,0
IND0005550,60,Employed_FT,51424,669,0,0,140,140,39.5,93,0
IND0005551,27,Employed_FT,105431,693,0,0,28,28,28.9,91,0
IND0005552,47,Employed_PT,76875,599,4,24,5,92,46,62,1
IND0005553,39,Employed_FT,30460,486,6,94,4,94,49.9,30,1
IND0005554,50,Self_Employed,107304,794,0,0,240,240,18.7,100,0
IND0005555,40,Contract,47984,763,0,0,95,95,5.9,100,0
IND0005556,21,Unemployed,23361,662,0,0,16,16,37.5,80,0
IND0005557,42,Employed_FT,74803,706,0,0,132,132,31.8,100,0
IND0005558,56,Employed_FT,69195,657,0,0,101,101,37.4,85,0
IND0005559,41,Employed_PT,22851,708,0,0,67,67,28,91,0
IND0005560,52,Employed_PT,17379,721,0,0,16,16,21.6,97,0
IND0005561,26,Employed_PT,44804,729,0,0,42,42,7.8,100,0
IND0005562,41,Employed_FT,87719,796,0,0,196,196,17.2,100,0
IND0005563,32,Employed_FT,76728,715,0,0,71,71,21.8,90,0
IND0005564,51,Self_Employed,52709,682,0,0,87,87,43.9,89,0
IND0005565,41,Employed_PT,27758,597,0,0,30,30,66.1,77,0
IND0005566,51,Employed_FT,95164,689,0,0,137,137,39.2,93,0
IND0005567,56,Employed_FT,121796,778,0,0,162,162,20.3,100,0
IND0005568,51,Employed_PT,16435,617,0,0,136,136,53,68,0
IND0005569,45,Employed_FT,56469,744,0,0,23,23,0,100,0
IND0005570,27,Employed_FT,30839,652,0,0,7,7,20.7,89,0
IND0005571,41,Employed_FT,66017,625,0,0,12,12,29.6,81,0
IND0005572,34,Employed_FT,83163,536,4,23,2,24,53.8,56,0
IND0005573,36,Self_Employed,61626,744,0,0,92,92,35.6,94,0
IND0005574,36,Employed_FT,46853,657,0,0,63,63,35.6,87,0
IND0005575,27,Employed_FT,59760,769,0,0,24,24,0,100,0
IND0005576,18,Student,40058,502,7,76,3,3,39.1,43,1
IND0005577,32,Employed_FT,99194,605,3,35,10,58,35,73,0
IND0005578,44,Self_Employed,110490,722,0,0,108,108,26.7,91,0
IND0005579,22,Student,14579,612,0,0,3,3,59.3,74,1
IND0005580,41,Self_Employed,69985,686,0,0,76,76,40.7,95,0
IND0005581,68,Retired,32834,758,0,0,270,270,23.4,100,0
IND0005582,55,Employed_FT,46700,759,0,0,162,162,9.3,100,0
IND0005583,64,Employed_FT,68304,830,0,0,246,246,5,100,0
IND0005584,46,Employed_FT,38675,605,0,0,228,228,29.2,84,0
IND0005585,57,Self_Employed,56198,721,0,0,161,161,20.1,86,0
IND0005586,31,Employed_FT,54643,631,0,0,85,85,52.7,80,0
IND0005587,32,Contract,48679,705,0,0,42,42,23.1,86,0
IND0005588,18,Student,9488,676,0,0,2,2,47.4,81,0
IND0005589,58,Employed_FT,82773,631,1,41,16,200,38.6,77,0
IND0005590,63,Employed_FT,63286,655,0,0,74,74,45.6,86,0
IND0005591,33,Employed_PT,35713,722,0,0,47,47,9,97,0
IND0005592,37,Employed_FT,45650,682,0,0,78,78,34.1,91,0
IND0005593,30,Employed_FT,80964,678,0,0,26,26,33.9,88,1
IND0005594,46,Employed_FT,56819,729,0,0,133,133,15.2,100,0
IND0005595,57,Employed_FT,161209,770,0,0,145,145,29,98,0
IND0005596,18,Unemployed,8474,644,0,0,3,3,53.6,77,0
IND0005597,47,Employed_FT,59952,623,2,59,12,104,38,60,0
IND0005598,37,Employed_PT,37176,582,0,0,40,40,62.3,72,0
IND0005599,43,Self_Employed,116663,675,0,0,87,87,50.2,84,0
IND0005600,47,Employed_FT,89377,625,0,0,122,122,39.3,76,0
IND0005601,38,Employed_FT,143970,747,0,0,166,166,25.5,91,0
IND0005602,40,Self_Employed,117602,766,0,0,136,136,13.7,100,0
IND0005603,38,Employed_FT,60049,643,0,0,62,62,63,75,0
IND0005604,55,Employed_FT,53576,600,4,51,9,42,28.9,80,1
IND0005605,47,Self_Employed,82678,850,0,0,126,126,0,100,0
IND0005606,44,Employed_PT,80300,792,0,0,192,192,19.4,100,0
IND0005607,23,Self_Employed,24981,644,0,0,26,26,58,73,1
IND0005608,36,Self_Employed,42240,703,0,0,114,114,17.7,95,0
IND0005609,54,Employed_FT,66755,752,0,0,165,165,25,100,0
IND0005610,42,Employed_FT,46238,691,0,0,75,75,23.8,87,0
IND0005611,50,Employed_FT,69304,818,0,0,67,67,0,100,0
IND0005612,66,Employed_FT,174609,734,0,0,62,62,16.8,95,0
IND0005613,56,Student,14481,684,0,0,161,161,39.8,82,0
IND0005614,42,Employed_FT,84952,757,0,0,86,86,13.3,100,0
IND0005615,34,Employed_FT,33299,754,0,0,110,110,23.1,100,0
IND0005616,18,Employed_PT,17259,696,0,0,3,3,23.6,92,0
IND0005617,39,Contract,87528,727,0,0,96,96,23.9,96,0
IND0005618,36,Self_Employed,158510,494,5,180,0,74,50.4,46,1
IND0005619,46,Employed_FT,71206,582,5,47,0,54,38.3,64,0
IND0005620,39,Retired,37572,713,0,0,40,40,29.7,88,0
IND0005621,37,Contract,65976,727,0,0,170,170,7.9,91,0
IND0005622,18,Student,5000,713,0,0,3,3,16.7,92,0
IND0005623,28,Unemployed,15277,791,0,0,45,45,24.2,100,0
IND0005624,48,Employed_FT,38072,673,0,0,259,259,27.3,94,0
IND0005625,65,Retired,75234,796,0,0,167,167,0,100,0
IND0005626,40,Employed_FT,23449,670,0,0,60,60,40.3,78,0
IND0005627,46,Contract,40460,741,0,0,167,167,17.8,100,0
IND0005628,54,Self_Employed,74598,743,0,0,171,171,21.6,96,0
IND0005629,30,Employed_FT,53201,780,0,0,41,41,7.9,100,0
IND0005630,46,Student,12870,692,0,0,205,205,20.5,98,0
IND0005631,31,Employed_FT,85998,630,0,0,45,45,67.9,68,0
IND0005632,53,Employed_PT,35924,739,0,0,50,50,28.9,86,0
IND0005633,43,Self_Employed,42219,712,0,0,98,98,24.2,90,0
IND0005634,45,Employed_FT,115020,787,0,0,40,40,24.8,92,0
IND0005635,30,Employed_FT,70946,705,0,0,82,82,34.4,91,0
IND0005636,51,Contract,80921,843,0,0,263,263,2.5,100,0
IND0005637,70,Retired,32028,702,0,0,42,42,25.7,88,0
IND0005638,27,Self_Employed,13707,664,1,65,23,46,17.6,79,0
IND0005639,36,Employed_FT,39591,680,0,0,67,67,50.4,83,0
IND0005640,44,Employed_PT,20034,678,0,0,61,61,37,86,0
IND0005641,52,Employed_FT,54655,706,0,0,246,246,33.6,100,0
IND0005642,33,Employed_FT,43595,709,0,0,23,23,19.3,94,0
IND0005643,18,Employed_PT,29047,652,2,6,2,2,41.5,82,0
IND0005644,60,Contract,86966,692,0,0,71,71,32.4,88,0
IND0005645,52,Employed_FT,104587,557,5,61,0,80,54.7,51,0
IND0005646,18,Student,19513,605,0,0,2,2,45.2,75,1
IND0005647,32,Unemployed,7423,768,0,0,110,110,9.3,100,0
IND0005648,63,Employed_PT,43786,787,0,0,227,227,0,100,0
IND0005649,61,Employed_FT,149484,742,0,0,124,124,22.4,93,0
IND0005650,54,Retired,19568,628,0,0,107,107,55.3,68,0
IND0005651,39,Self_Employed,154851,660,2,20,23,49,30.8,73,0
IND0005652,42,Employed_FT,51878,796,0,0,28,28,0,95,0
IND0005653,39,Employed_FT,81420,736,0,0,186,186,41.7,99,0
IND0005654,57,Self_Employed,105904,749,0,0,73,73,17.3,95,0
IND0005655,29,Employed_PT,35856,741,1,19,49,59,6.6,94,0
IND0005656,30,Employed_FT,192683,787,0,0,52,52,31.2,100,0
IND0005657,55,Employed_FT,55835,641,0,0,64,64,38.1,87,0
IND0005658,40,Employed_FT,29887,699,0,0,70,70,24.4,81,0
IND0005659,60,Self_Employed,93643,697,0,0,68,68,47.4,84,0
IND0005660,32,Employed_FT,60384,713,0,0,91,91,14.2,88,0
IND0005661,40,Employed_FT,84780,740,0,0,151,151,24.9,98,0
IND0005662,28,Self_Employed,117761,747,0,0,93,93,22,99,0
IND0005663,41,Employed_PT,30115,658,0,0,101,101,34.5,99,0
IND0005664,20,Employed_PT,39511,778,0,0,6,6,9.7,99,0
IND0005665,34,Employed_FT,66069,676,0,0,146,146,37.8,89,0
IND0005666,21,Employed_PT,73278,706,0,0,8,8,20.6,85,0
IND0005667,51,Employed_FT,66703,749,0,0,35,35,2.1,100,0
IND0005668,51,Student,12364,756,0,0,119,119,18.2,100,0
IND0005669,18,Employed_FT,85362,682,0,0,3,3,39.1,91,0
IND0005670,60,Employed_FT,52889,790,0,0,179,179,10.7,100,0
IND0005671,76,Retired,71171,809,0,0,100,100,9.1,100,0
IND0005672,42,Employed_FT,64266,722,0,0,28,28,24.2,93,0
IND0005673,32,Self_Employed,57909,632,0,0,48,48,37.6,79,0
IND0005674,81,Retired,163707,772,0,0,262,262,9.5,100,0
IND0005675,23,Contract,86946,653,0,0,6,6,33,74,0
IND0005676,41,Employed_PT,42459,407,10,180,0,53,79.7,0,1
IND0005677,44,Employed_FT,88801,721,0,0,67,67,20.5,85,0
IND0005678,60,Contract,39384,672,2,37,22,194,15.4,87,0
IND0005679,46,Employed_PT,42627,775,0,0,160,160,4.3,98,0
IND0005680,34,Employed_PT,38119,560,5,77,4,42,49.9,54,0
IND0005681,28,Student,13226,460,7,93,7,38,55.4,43,1
IND0005682,36,Employed_FT,67106,680,0,0,61,61,42.7,92,0
IND0005683,27,Employed_FT,51496,698,0,0,28,28,36.7,82,0
IND0005684,42,Unemployed,14468,691,0,0,105,105,28.3,100,0
IND0005685,33,Employed_PT,23483,633,2,12,30,51,29.6,81,0
IND0005686,20,Unemployed,14233,568,0,0,14,14,68.4,64,0
IND0005687,59,Employed_FT,29288,682,0,0,83,83,25.8,100,0
IND0005688,34,Self_Employed,146531,674,2,41,17,44,36.2,77,0
IND0005689,23,Employed_FT,35504,743,0,0,31,31,25.6,95,0
IND0005690,39,Employed_FT,41480,664,0,0,142,142,39.5,97,0
IND0005691,42,Employed_FT,77028,672,0,0,100,100,40.5,90,0
IND0005692,18,Student,20440,785,0,0,4,4,16.4,100,0
IND0005693,46,Employed_FT,167853,700,0,0,15,15,29.5,78,0
IND0005694,26,Self_Employed,80049,726,0,0,39,39,10.7,100,0
IND0005695,65,Retired,45358,678,2,12,27,177,26.3,76,0
IND0005696,48,Employed_FT,87982,801,0,0,214,214,1.6,100,0
IND0005697,35,Employed_FT,129563,685,0,0,84,84,36.3,83,0
IND0005698,31,Employed_FT,183827,696,0,0,64,64,27.7,78,0
IND0005699,40,Unemployed,10591,690,0,0,125,125,40.4,82,0
IND0005700,50,Employed_FT,90458,707,0,0,99,99,39.6,91,0
IND0005701,41,Employed_FT,71356,757,0,0,37,37,12.5,100,0
IND0005702,38,Contract,50959,732,0,0,68,68,12.1,100,0
IND0005703,42,Self_Employed,219714,730,0,0,34,34,17.5,97,0
IND0005704,33,Employed_PT,22743,776,0,0,29,29,0.9,100,0
IND0005705,36,Self_Employed,18313,723,0,0,30,30,7.9,96,0
IND0005706,18,Unemployed,11842,634,0,0,2,2,41.5,85,0
IND0005707,55,Employed_FT,107284,602,0,0,70,70,77.1,69,0
IND0005708,45,Retired,43819,614,8,36,0,39,32.9,48,0
IND0005709,30,Contract,64031,699,0,0,14,14,28.5,90,0
IND0005710,68,Retired,71222,738,0,0,121,121,37.3,97,0
IND0005711,42,Self_Employed,86882,774,0,0,122,122,0,100,0
IND0005712,26,Self_Employed,79314,483,11,149,3,50,52.1,17,1
IND0005713,53,Employed_FT,86422,687,0,0,209,209,46.1,95,0
IND0005714,47,Employed_FT,25084,622,0,0,170,170,50.2,72,0
IND0005715,47,Student,14640,598,0,0,21,21,52.8,68,0
IND0005716,35,Employed_FT,29056,615,5,53,10,37,45.5,58,0
IND0005717,47,Employed_FT,69467,740,0,0,72,72,14.8,91,0
IND0005718,37,Employed_PT,26432,742,0,0,94,94,16.9,99,0
IND0005719,49,Employed_FT,99978,649,0,0,57,57,27.1,74,0
IND0005720,18,Student,13486,596,0,0,6,6,58.7,63,0
IND0005721,35,Employed_PT,32777,546,0,0,15,15,69.7,70,0
IND0005722,65,Employed_FT,71541,718,0,0,116,116,31.6,100,0
IND0005723,30,Employed_FT,90418,655,0,0,27,27,48.5,75,0
IND0005724,33,Student,7008,762,0,0,77,77,13.7,100,0
IND0005725,35,Employed_FT,43718,714,0,0,62,62,19.1,99,0
IND0005726,24,Employed_FT,101679,680,0,0,41,41,20.6,84,0
IND0005727,18,Student,9435,613,0,0,2,2,41.6,81,0
IND0005728,38,Self_Employed,16408,584,0,0,21,21,45.2,63,1
IND0005729,43,Employed_FT,111233,615,0,0,94,94,54.3,77,0
IND0005730,40,Employed_FT,99166,619,0,0,53,53,51,68,0
IND0005731,39,Contract,68464,629,0,0,52,52,42.6,76,0
IND0005732,42,Employed_FT,62212,628,0,0,172,172,43.6,73,0
IND0005733,55,Employed_PT,84141,696,0,0,33,33,40.5,92,0
IND0005734,38,Self_Employed,154679,718,0,0,76,76,27.7,100,0
IND0005735,33,Retired,73026,657,0,0,74,74,23.9,90,0
IND0005736,37,Self_Employed,126298,818,0,0,128,128,0.6,100,0
IND0005737,49,Employed_FT,61256,408,12,81,2,53,50.6,13,1
IND0005738,61,Employed_FT,62599,737,0,0,135,135,9,100,0
IND0005739,32,Unemployed,5185,676,0,0,28,28,53.5,96,0
IND0005740,42,Contract,63223,638,0,0,106,106,39.9,76,0
IND0005741,46,Employed_FT,82138,632,0,0,131,131,57.8,84,0
IND0005742,27,Self_Employed,51722,676,0,0,44,44,43.1,77,0
IND0005743,41,Employed_FT,84336,695,0,0,208,208,27.3,86,0
IND0005744,20,Contract,34662,636,2,14,18,18,43.4,71,0
IND0005745,18,Unemployed,15114,428,10,119,0,3,64.8,23,1
IND0005746,46,Retired,23819,490,7,72,2,92,52.8,43,1
IND0005747,36,Contract,26449,685,0,0,70,70,16.5,75,1
IND0005748,44,Unemployed,10251,593,3,24,28,120,51.9,67,0
IND0005749,41,Employed_FT,93172,667,0,0,115,115,15.6,93,0
IND0005750,27,Contract,23850,729,0,0,37,37,19.7,100,0
IND0005751,40,Employed_PT,51333,665,0,0,45,45,41,75,0
IND0005752,24,Student,5308,645,0,0,20,20,32.9,84,0
IND0005753,60,Self_Employed,63123,561,6,79,5,99,32.8,62,1
IND0005754,22,Student,7057,722,0,0,36,36,18.9,100,0
IND0005755,38,Self_Employed,13314,648,0,0,112,112,49.8,89,0
IND0005756,26,Self_Employed,76086,612,3,33,8,14,34.3,69,0
IND0005757,49,Employed_FT,59269,569,6,98,0,19,56.2,46,1
IND0005758,36,Employed_FT,31312,538,6,79,11,88,31.7,47,1
IND0005759,34,Self_Employed,49369,632,2,10,31,45,42.8,85,0
IND0005760,53,Employed_FT,85535,668,1,7,23,29,21.8,81,0
IND0005761,41,Employed_FT,52963,658,0,0,87,87,55.6,78,0
IND0005762,48,Employed_FT,60958,630,0,0,49,49,47.9,83,0
IND0005763,27,Unemployed,8019,539,6,93,0,24,54.2,39,0
IND0005764,21,Employed_FT,45406,682,0,0,25,25,35.1,90,0
IND0005765,43,Employed_FT,62324,823,0,0,235,235,9,100,0
IND0005766,37,Employed_PT,21015,510,5,101,0,81,40.7,55,1
IND0005767,50,Employed_PT,24414,690,0,0,53,53,24.5,100,0
IND0005768,40,Employed_FT,41310,725,0,0,141,141,15.8,100,0
IND0005769,44,Employed_FT,60185,725,0,0,24,24,6.9,88,0
IND0005770,18,Employed_FT,44532,723,0,0,5,5,33.9,92,0
IND0005771,67,Retired,29958,654,3,35,36,46,23.9,76,1
IND0005772,39,Employed_PT,46428,624,3,18,17,46,42,74,0
IND0005773,51,Employed_FT,116595,598,3,77,17,252,42.3,69,0
IND0005774,29,Employed_FT,55723,625,0,0,33,33,45.2,72,0
IND0005775,45,Retired,42217,661,0,0,62,62,45,88,0
IND0005776,23,Employed_FT,37059,520,5,85,8,29,63.7,48,0
IND0005777,47,Employed_PT,53884,636,3,64,8,110,31,63,0
IND0005778,36,Employed_FT,154413,796,0,0,126,126,0.5,100,0
IND0005779,41,Employed_FT,61396,735,0,0,138,138,18.8,86,0
IND0005780,51,Employed_FT,60466,748,0,0,195,195,28.6,100,0
IND0005781,24,Employed_FT,78316,799,0,0,34,34,18.5,100,0
IND0005782,31,Employed_FT,63541,728,0,0,35,35,18.9,92,0
IND0005783,47,Employed_FT,55536,686,1,30,17,19,24.9,91,0
